Time_min,Pred_CtCo
0.0,0.10276408947888872
3.3165829145728645,0.10478684692888868
6.633165829145729,0.10478684692888868
9.949748743718594,0.10496351359555535
13.266331658291458,0.1164161468155555
16.582914572864322,0.1164161468155555
19.899497487437188,0.11652742878777772
23.21608040201005,0.12433027291777762
26.532663316582916,0.12433027291777762
29.84924623115578,0.12433027291777762
33.165829145728644,0.12580342786111096
36.482412060301506,0.12580342786111096
39.798994974874375,0.13595696735333315
43.11557788944724,0.13595696735333315
46.4321608040201,0.13673884785333315
49.74874371859297,0.13673884785333315
53.06532663316583,0.14691473086666645
56.381909547738694,0.14691473086666645
59.69849246231156,0.14691473086666645
63.015075376884425,0.14691473086666645
66.33165829145729,0.14691473086666645
69.64824120603015,0.1470080641999998
72.96482412060301,0.1470080641999998
76.28140703517589,0.1470080641999998
79.59798994974875,0.1470080641999998
82.91457286432161,0.14825918050666645
86.23115577889448,0.14825918050666645
89.54773869346734,0.14825918050666645
92.8643216080402,0.14887052349333307
96.18090452261308,0.14887052349333307
99.49748743718594,0.15356308249999975
102.8140703517588,0.15356308249999975
106.13065326633166,0.18118034897333316
109.44723618090453,0.18118034897333316
112.76381909547739,0.18145034897333315
116.08040201005025,0.18145034897333315
119.39698492462313,0.18145034897333315
122.71356783919599,0.18148368230666648
126.03015075376885,0.18148368230666648
129.34673366834173,0.18148368230666648
132.66331658291458,0.18148368230666648
135.97989949748745,0.1821465739466665
139.2964824120603,0.1821465739466665
142.61306532663318,0.1821465739466665
145.92964824120602,0.1821465739466665
149.2462311557789,0.1821465739466665
152.56281407035178,0.19530307703333324
155.87939698492463,0.19530307703333324
159.1959798994975,0.19530307703333324
162.51256281407035,0.19530307703333324
165.82914572864323,0.19530307703333324
169.14572864321607,0.19530307703333324
172.46231155778895,0.19530307703333324
175.77889447236183,0.19530307703333324
179.09547738693468,0.19530307703333324
182.41206030150755,0.19550374229999992
185.7286432160804,0.19550374229999992
189.04522613065328,0.19550374229999992
192.36180904522615,0.19550374229999992
195.678391959799,0.19550374229999992
198.99497487437188,0.19550374229999992
202.31155778894473,0.19550374229999992
205.6281407035176,0.19550374229999992
208.94472361809045,0.19550374229999992
212.26130653266333,0.20298256133999998
215.5778894472362,0.20298256133999998
218.89447236180905,0.20298256133999998
222.21105527638193,0.20298256133999998
225.52763819095478,0.20298256133999998
228.84422110552765,0.20298256133999998
232.1608040201005,0.20298256133999998
235.47738693467338,0.20298256133999998
238.79396984924625,0.20298256133999998
242.1105527638191,0.20397375398666664
245.42713567839198,0.20397375398666664
248.74371859296483,0.20397375398666664
252.0603015075377,0.20397375398666664
255.37688442211058,0.20397375398666664
258.69346733668345,0.20397375398666664
262.0100502512563,0.20397375398666664
265.32663316582915,0.20397375398666664
268.643216080402,0.20397375398666664
271.9597989949749,0.2161206426666665
275.27638190954775,0.2161206426666665
278.5929648241206,0.2161206426666665
281.9095477386935,0.2161206426666665
285.22613065326635,0.2161206426666665
288.5427135678392,0.2161206426666665
291.85929648241205,0.2161206426666665
295.17587939698495,0.2161206426666665
298.4924623115578,0.2161206426666665
301.80904522613065,0.21583064266666643
305.12562814070355,0.21583064266666643
308.4422110552764,0.21583064266666643
311.75879396984925,0.21583064266666643
315.0753768844221,0.21583064266666643
318.391959798995,0.21583064266666643
321.70854271356785,0.21583064266666643
325.0251256281407,0.21583064266666643
328.3417085427136,0.21583064266666643
331.65829145728645,0.21781969462666642
334.9748743718593,0.21781969462666642
338.29145728643215,0.21781969462666642
341.60804020100505,0.21781969462666642
344.9246231155779,0.21781969462666642
348.24120603015075,0.21781969462666642
351.55778894472365,0.21781969462666642
354.8743718592965,0.21781969462666642
358.19095477386935,0.21781969462666642
361.50753768844226,0.22170302795999988
364.8241206030151,0.22170302795999988
368.14070351758795,0.22170302795999988
371.4572864321608,0.22170302795999988
374.7738693467337,0.22170302795999988
378.09045226130655,0.22170302795999988
381.4070351758794,0.22170302795999988
384.7236180904523,0.22170302795999988
388.04020100502515,0.22170302795999988
391.356783919598,0.2302189070599999
394.67336683417085,0.2302189070599999
397.98994974874375,0.2302189070599999
401.3065326633166,0.2302189070599999
404.62311557788945,0.2302189070599999
407.93969849246236,0.2302189070599999
411.2562814070352,0.2302189070599999
414.57286432160805,0.2302189070599999
417.8894472361809,0.2302189070599999
421.2060301507538,0.23272890705999988
424.52261306532665,0.23272890705999988
427.8391959798995,0.23272890705999988
431.1557788944724,0.23272890705999988
434.47236180904525,0.23272890705999988
437.7889447236181,0.23272890705999988
441.10552763819095,0.23272890705999988
444.42211055276385,0.23272890705999988
447.7386934673367,0.23272890705999988
451.05527638190955,0.2328389070599999
454.37185929648246,0.2328389070599999
457.6884422110553,0.2328389070599999
461.00502512562815,0.2328389070599999
464.321608040201,0.2328389070599999
467.6381909547739,0.2328389070599999
470.95477386934675,0.2328389070599999
474.2713567839196,0.2328389070599999
477.5879396984925,0.2328389070599999
480.90452261306535,0.23291890705999985
484.2211055276382,0.23291890705999985
487.53768844221105,0.23291890705999985
490.85427135678395,0.23291890705999985
494.1708542713568,0.23291890705999985
497.48743718592965,0.23291890705999985
500.80402010050256,0.23291890705999985
504.1206030150754,0.23291890705999985
507.43718592964825,0.23291890705999985
510.75376884422116,0.2335586468733332
514.070351758794,0.2335586468733332
517.3869346733669,0.2335586468733332
520.7035175879397,0.2335586468733332
524.0201005025126,0.2335586468733332
527.3366834170854,0.2335586468733332
530.6532663316583,0.2335586468733332
533.9698492462312,0.2335586468733332
537.286432160804,0.2335586468733332
540.6030150753769,0.2335586468733332
543.9195979899498,0.2335586468733332
547.2361809045226,0.2335586468733332
550.5527638190955,0.2335586468733332
553.8693467336684,0.2335586468733332
557.1859296482412,0.2335586468733332
560.5025125628141,0.2335586468733332
563.819095477387,0.2335586468733332
567.1356783919598,0.2335586468733332
570.4522613065327,0.2335586468733332
573.7688442211056,0.2335586468733332
577.0854271356784,0.2335586468733332
580.4020100502513,0.2335586468733332
583.7185929648241,0.2335586468733332
587.035175879397,0.2335586468733332
590.3517587939699,0.2335586468733332
593.6683417085427,0.2335586468733332
596.9849246231156,0.2335586468733332
600.3015075376885,0.2335586468733332
603.6180904522613,0.2335586468733332
606.9346733668342,0.2335586468733332
610.2512562814071,0.2335586468733332
613.5678391959799,0.2335586468733332
616.8844221105528,0.2335586468733332
620.2010050251257,0.2335586468733332
623.5175879396985,0.2335586468733332
626.8341708542714,0.2335586468733332
630.1507537688442,0.2335586468733332
633.4673366834171,0.2335586468733332
636.78391959799,0.2335586468733332
640.1005025125628,0.2335586468733332
643.4170854271357,0.2335586468733332
646.7336683417086,0.2335586468733332
650.0502512562814,0.2335586468733332
653.3668341708543,0.2335586468733332
656.6834170854272,0.2335586468733332
660.0,0.2335586468733332
